"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness"
"112009iati23399","112009iati23399_205845","1","205845","Sango Mutonshia","-5.67614","28.62664","PPL","populated place","6295630|6255146|CD|05|205845","Earth|Africa|DR Congo|Katanga Province|Sango Mutonshia","2","1"
"112009iati23399","112009iati23399_922190","1","922190","Sapwe","-10.9219","28.18994","PPL","populated place","6295630|6255146|CD|05|922190","Earth|Africa|DR Congo|Katanga Province|Sapwe","2","1"
"112009iati23399","112009iati23399_9179559","1","9179559","Shindaika","-11.65533","27.68806","PPL","populated place","6295630|6255146|CD|05|9179559","Earth|Africa|DR Congo|Katanga Province|Shindaika","2","1"
"112009iati23399","112009iati23399_2311271","1","2311271","Taba","-4.79438","15.69595","PPL","populated place","6295630|6255146|CD|08|2311271","Earth|Africa|DR Congo|Province du Bas-Congo|Taba","2","1"
"112009iati23399","112009iati23399_204596","1","204596","Tumbwe","-7.53333","29.25","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|DR Congo|Tumbwe","2","1"
"112009iati23399","112009iati23399_922020","1","922020","Yombwe","-11.11667","28.46667","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|DR Congo|Yombwe","2","1"
"112009iati23318","112009iati23318_2316913","1","2316913","Bokakata","1.26128","19.57728","PPL","populated place","6295630|6255146|CD|02|2316913","Earth|Africa|DR Congo|Province de l’Équateur|Bokakata","2","1"
"112009iati23318","112009iati23318_9212652","1","9212652","Bolafa","-0.66517","22.8542","PPL","populated place","6295630|6255146|CD|02|9212652","Earth|Africa|DR Congo|Province de l’Équateur|Bolafa","2","1"
"112009iati23318","112009iati23318_210802","1","210802","Luiza","-7.19841","22.39509","PPL","populated place","6295630|6255146|CD|03|210802","Earth|Africa|Congo|Province du Kasaï-Occidental|Luiza","2","1"
"11200955233785","11200955233785_2314705","1","2314705","Kikwit","-5.04098","18.81619","PPL","populated place","6295630|6255146|CD|01|2314705","Earth|Africa|Congo|Bandundu Province|Kikwit","2","1"
"11200955233765","11200955233765_2314421","1","2314421","Kingawa","-4.31667","16.41667","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|DR Congo|Kingawa","2","1"
"11200955233765","11200955233765_2313366","1","2313366","Lukula","-5.39224","12.94872","PPL","populated place","6295630|6255146|CD|08|2313366","Earth|Africa|DR Congo|Province du Bas-Congo|Lukula","2","1"
"11200955233765","11200955233765_2312933","2","2312933","Mayombe","-4.75475","14.28903","PPL","populated place","6295630|6255146|CD|08|2312933","Earth|Africa|DR Congo|Province du Bas-Congo|Mayombe","2","2"
"11200955233765","11200955233765_2311127","1","2311127","Tshela","-4.99707","12.9484","PPL","populated place","6295630|6255146|CD|08|2311127","Earth|Africa|DR Congo|Province du Bas-Congo|Tshela","2","1"
"1120097624844","1120097624844_923186","1","923186","Fungurume","-10.61771","26.32107","PPL","populated place","6295630|6255146|CD|05|923186","Earth|Africa|Congo|Katanga Province|Fungurume","2","1"
"1120097624844","1120097624844_922944","1","922944","Kasumbalesa","-12.20258","27.79542","PPL","populated place","6295630|6255146|CD|05|922944","Earth|Africa|Congo|Katanga Province|Kasumbalesa","2","1"
"1120097624844","1120097624844_922288","1","922288","Panda","-11.0225","26.72578","PPL","populated place","6295630|6255146|CD|05|922288","Earth|Africa|DR Congo|Katanga Province|Panda","2","1"
"112009iati23316","112009iati23316_205969","1","205969","Sake","2.08333","30.73333","PPL","populated place","6295630|6255146|CD|00","Earth|Africa|DR Congo|Sake","2","1"
"1120098715094","1120098715094_219488","2","219488","Baraka","-4.09926","29.09333","PPL","populated place","6295630|6255146|CD|12|219488","Earth|Africa|DR Congo|South Kivu|Baraka","2","2"
"11200955233540","11200955233540_214258","1","214258","Kapanga","-8.389","22.56408","PPL","populated place","6295630|6255146|CD|05|214258","Earth|Africa|DR Congo|Katanga Province|Kapanga","2","1"
"11200955233540","11200955233540_207965","1","207965","Musenge","-8.53281","22.6781","PPL","populated place","6295630|6255146|CD|05|207965","Earth|Africa|Congo|Katanga Province|Musenge","2","1"
"11200955233541","11200955233541_207764","1","207764","Mutwanga","0.33849","29.74636","PPL","populated place","6295630|6255146|CD|11|207764","Earth|Africa|DR Congo|Nord Kivu|Mutwanga","2","1"
"1120098710663","1120098710663_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"11200955235621","11200955235621_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120098710409","1120098710409_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"11200955234996","11200955234996_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120098712324","1120098712324_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120098735843","1120098735843_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120098711617","1120098711617_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"11200955235030","11200955235030_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120098731871","1120098731871_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120094038980","1120094038980_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"11200955236969","11200955236969_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120094038979","1120094038979_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120098710386","1120098710386_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"11200955234989","11200955234989_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120098734812","1120098734812_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120098712049","1120098712049_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120098710832","1120098710832_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"112009761019","112009761019_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120098736872","1120098736872_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"11200955218058","11200955218058_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120098711972","1120098711972_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"11200955235025","11200955235025_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120098710818","1120098710818_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"11200955233528","11200955233528_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"112009879491","112009879491_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"112009879494","112009879494_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120098712229","1120098712229_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120098712030","1120098712030_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120098711726","1120098711726_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120098710839","1120098710839_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120098711692","1120098711692_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120091254326","1120091254326_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"11200912512162","11200912512162_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"11200955233535","11200955233535_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120094039170","1120094039170_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"11200912512168","11200912512168_203312","8","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","2"
"11200955233769","11200955233769_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"11200912513558","11200912513558_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120098718781","1120098718781_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"112009897221","112009897221_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120098712026","1120098712026_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120094038734","1120094038734_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120091254338","1120091254338_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120098711819","1120098711819_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"11200987515","11200987515_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120098710815","1120098710815_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"11200955217986","11200955217986_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"112009iati23350","112009iati23350_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"112009883531","112009883531_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"11200955218076","11200955218076_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120098711980","1120098711980_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120091254339","1120091254339_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120098711897","1120098711897_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120098710749","1120098710749_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120098712796","1120098712796_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"11200912517453","11200912517453_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120098710747","1120098710747_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120098732115","1120098732115_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120098732112","1120098732112_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"11200955233699","11200955233699_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"11200955235031","11200955235031_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"112009iati23322","112009iati23322_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120098711429","1120098711429_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"112009896295","112009896295_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"112009iati23324","112009iati23324_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"11200912533721","11200912533721_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"11200955229804","11200955229804_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120098795","1120098795_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120098734808","1120098734808_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"11200955218060","11200955218060_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"11200955218062","11200955218062_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"1120098731035","1120098731035_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
"11200955233680","11200955233680_203312","6","203312","DR Congo","-2.5","23.5","PCLI","independent political entity","6295630|6255146|CD","Earth|Africa|DR Congo","1","1"
