"project_id","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements"
"87299211020","0","BUDGET SUPPORT TO EDUCATION - NON PAF 2003/04","2003-07-02","start-actual","","end-planned","Ireland","IRL","Uganda","UGA","510","General budget support","Completion","2003","2003","5324749.27332","5324749.27332"
"8729924991","0","HEALTH SECTOR INVESTMENT PLAN","2000-01-02","start-actual","","end-planned","Ireland","IRL","Uganda","UGA","510","General budget support","Completion","2000","2002","3894539.52013","8373758.01399"
"8729924997","0","HIV/AIDS PROGRAMME","2000-01-02","start-actual","","end-planned","Ireland","IRL","Uganda","UGA","510","General budget support","Completion","2000","2005","388657.534582","2486268.84688"
"87299241049","0","MULTILATERAL DEBT RELIEF","1997-09-05","start-actual","1997-09-30","end-planned","Ireland","IRL","Uganda","UGA","510","General budget support","Completion","1997","1997","9801715.9204","9973112.04622"
"8729931965","0","POVERTY ACTION FUND 1999","1999-01-02","start-actual","","end-planned","Ireland","IRL","Uganda","UGA","510","General budget support","Completion","1999","1999","3378046.11825","3303881.02089"
"8729921968","0","POVERTY ACTION PLAN 2000/01","2000-05-09","start-actual","","end-planned","Ireland","IRL","Uganda","UGA","510","General budget support","Completion","2000","2000","1912684.41066","1913029.3838"
"8729924972","0","POVERTY ACTION FUND 2000","2000-01-02","start-actual","","end-planned","Ireland","IRL","Uganda","UGA","510","General budget support","Completion","2000","2000","3054940.45808","2756630.01642"
"87299241013","0","BUDGET SUPPORT CONSOLIDATION 2001/03","2001-07-27","start-actual","","end-planned","Ireland","IRL","Uganda","UGA","510","General budget support","Completion","2001","2004","54741909.0102","75836898.836"
"87299241196","0","HEALTH SECTOR SUPPORT 200-03","2000-10-17","start-actual","2003-12-31","end-planned","Sweden","SWE","Uganda","UGA","510","General budget support","Completion","2000","2003","35558986.2067","16627650.8254"
"87299241172","0","POLICY STUDIES MONITORING","1998-01-02","start-actual","","end-planned","Sweden","SWE","Uganda","UGA","510","General budget support","Completion","1998","2001","1341297.83022","1271793.37633"
"87299241175","0","INTERNATIONAL COURSES 1999","1998-12-15","start-actual","1999-12-31","end-planned","Sweden","SWE","Uganda","UGA","510","General budget support","Completion","1998","1999","78633.5842993","77427.1646452"
"87299271193","0","EDUCATION BUDGET SUPPORT 2001","2001-07-02","start-actual","2001-12-31","end-planned","Sweden","SWE","Uganda","UGA","510","General budget support","Completion","2001","2001","792005.334828","792005.334828"
"87299221207","0","MAKERERE UNIVERSITY ICT","2000-01-03","start-actual","","end-planned","Sweden","SWE","Uganda","UGA","510","General budget support","Completion","2000","2003","4374103.28925","1048833.80534"
"87299251209","0","HEALTH SECTOR SUPPORT 2003/2007","2003-10-02","start-actual","","end-planned","Sweden","SWE","Uganda","UGA","510","General budget support","Completion","2003","2009","40028475.7006","28204285.8081"
"87299211128","0","MULTILATERAL DEBT FUND (MDF)","1996-05-31","start-actual","1997-02-15","end-planned","Sweden","SWE","Uganda","UGA","510","General budget support","Completion","1996","1997","18980484.3304","18890799.9075"
"8729935334","0","AMNESTY PROCESS","2004-01-02","start-actual","","end-planned","Ireland","IRL","Uganda","UGA","510","General budget support","Completion","2004","2006","594535.652371","526353.454028"
"8729935976","0","GOVERNMENT ELECTIONS REFERENDUM","2000-01-02","start-actual","","end-planned","Ireland","IRL","Uganda","UGA","510","General budget support","Completion","2000","2000","328737.43421","300411.661559"
"8729921978","0","DEMOCRATISATION","2001-01-02","start-actual","","end-planned","Ireland","IRL","Uganda","UGA","151","Government and civil society, general","Completion","2001","2004","621159.893493","1721266.1479"
"8729921983","0","ANTI-CORRUPTION","2001-01-02","start-actual","","end-planned","Ireland","IRL","Uganda","UGA","510","General budget support","Completion","2001","2005","149525.878318","712641.143478"
"8729924984","0","JUVENILE JUSTICE REFORM PROGRAMME","1999-10-25","start-actual","","end-planned","Ireland","IRL","Uganda","UGA","510","General budget support","Completion","1999","2005","1060190.51699","2256359.01551"
"8729925986","0","TRUNK RD KAKUMIRO TO KAGADI","1996-01-02","start-actual","","end-planned","Ireland","IRL","Uganda","UGA","510","General budget support","Completion","1996","1999","7489032.93457","5631479.72409"
"87299211130","0","SIDA GRANT FOR DEBIT SERVICE","1995-01-01","start-actual","1995-10-10","end-planned","Sweden","SWE","Uganda","UGA","510","General budget support","Completion","1995","1995","10550154.8453","10550154.8453"
"8729924421","1","JLOS SECTOR SUPPORT JLOS/SIP II","2007-07-01","start-actual","2010-06-30","end-planned","Ireland","IRL","Uganda","UGA","510","General budget support","Completion","2007","2011","12405872.4726","26098493.1367"
"87299271140","0","SWEDISH MDF SUPPORT 1997","1997-11-13","start-actual","1997-12-31","end-planned","Sweden","SWE","Uganda","UGA","510","General budget support","Completion","1997","1997","13564513.5746","13564513.5746"
"8729924436","1","PRDP/KIDDP - JLOS INSTITUTIONS","2008-11-27","start-actual","2009-06-30","end-planned","Ireland","IRL","Uganda","UGA","510","General budget support","Implementation","2008","2011","786923.973394","10340767.6573"
"87299221145","0","POVERTY ACTION FUND(PAF)","1998-12-08","start-actual","1999-12-31","end-planned","Sweden","SWE","Uganda","UGA","510","General budget support","Completion","1998","1999","8383111.44086","8254495.27138"
"87299241033","0","IRISH COMMERCIAL JUSTICE 2000","2000-01-02","start-actual","","end-planned","Ireland","IRL","Uganda","UGA","510","General budget support","Completion","2000","2000","129450.687898","110334.912318"
"87299221168","0","PRDP 2009-2011","2009-06-04","start-actual","","end-planned","Sweden","SWE","Uganda","UGA","510","General budget support","Completion","2009","2009","5890298.58939","1963432.86313"
"87299251171","0","SWEDEN GENERAL BUDGET SUPPORT 2002","2002-01-02","start-actual","","end-planned","Sweden","SWE","Uganda","UGA","510","General budget support","Completion","2002","2002","541814.069666","541814.069666"
"87299221200","0","BUDGET SUPPORT 2001","2001-12-10","start-actual","2001-12-31","end-planned","Sweden","SWE","Uganda","UGA","510","General budget support","Completion","2001","2001","8691182.76558","8691182.76558"
"87299221204","0","SWEDEN SWAP 2000","2001-01-02","start-actual","2001-12-31","end-planned","Sweden","SWE","Uganda","UGA","510","General budget support","Completion","2001","2001","124944.443453","124944.443453"
"87299251214","0","SWEDEN GENERAL BUDGET SUPPORT 2003","2003-01-02","start-actual","","end-planned","Sweden","SWE","Uganda","UGA","510","General budget support","Completion","2003","2003","9899556.6246","9899556.6246"
"87299251220","0","GENERAL BUDGET SUPPORT 2004/2005 PAF","2004-02-18","start-actual","","end-planned","Sweden","SWE","Uganda","UGA","510","General budget support","Completion","2004","2011","72583758.9741","41956089.9848"
"87299271173","0","CONSULTANCY FUND (2001- 2004)","2001-06-18","start-actual","","end-planned","Sweden","SWE","Uganda","UGA","510","General budget support","Completion","2001","2002","2844387.08703","486665.732202"
"87299211118","0","SUPPORT TO LC ElECTIONS 97/98","1997-11-13","start-actual","1998-12-31","end-planned","Sweden","SWE","Uganda","UGA","151","Government and civil society, general","Completion","1997","1998","1440282.47062","1425128.94378"
"87299211136","0","ALLEVIATION OF POVERTY/SOCIAL","1997-10-30","start-actual","1999-12-31","end-planned","Sweden","SWE","Uganda","UGA","510","General budget support","Completion","1997","1999","2204233.45488","2174424.93728"
"87299211154","0","FOUNDATIONS FOR THE HUMAN RIGHTS INITIATIVE","1999-02-02","start-actual","","end-planned","Sweden","SWE","Uganda","UGA","510","General budget support","Completion","1999","1999","495269.715186","495269.715186"
"87299211158","0","HUMAN RIGHTS NETWORK","1999-01-02","start-actual","2000-03-31","end-planned","Sweden","SWE","Uganda","UGA","510","General budget support","Completion","1999","2000","412724.763308","412724.763308"
"87299271180","0","REFERENDUM 2000","2000-01-03","start-actual","2000-12-30","end-planned","Sweden","SWE","Uganda","UGA","510","General budget support","Completion","2000","2000","807961.688765","807961.688765"
"87299241185","0","ELECTION MONITORING SUPPORT 2000/01","2000-01-02","start-actual","2001-12-31","end-planned","Sweden","SWE","Uganda","UGA","510","General budget support","Completion","2000","2001","807961.688765","790107.52369"
"87299271190","0","UGANDA RESEARCH 2001","2000-01-03","start-actual","2001-12-31","end-planned","Sweden","SWE","Uganda","UGA","510","General budget support","Completion","2000","2001","2366003.14865","2342598.12237"
"87299221215","0","HUMAN RIGHTS FUND UGANDA","2001-12-15","start-actual","","end-planned","Sweden","SWE","Uganda","UGA","510","General budget support","Completion","2001","2003","237032.256107","108671.94053"
"87299221217","0","UHRC CORE SUPPORT","2001-12-15","start-actual","","end-planned","Sweden","SWE","Uganda","UGA","510","General budget support","Completion","2001","2006","1738236.55312","2273757.70194"
"87299271186","0","MACROECONOMIC MONITORING","2000-01-02","start-actual","2000-12-30","end-planned","Sweden","SWE","Uganda","UGA","510","General budget support","Completion","2000","2001","15802.1498241","16159.2331109"
"87299251228","0","SUPPORT TO JLOS 2003/04-2005/06","2004-04-03","start-actual","2006-12-31","end-planned","Sweden","SWE","Uganda","UGA","510","General budget support","Completion","2004","2007","7406506.01731","7084372.92923"
"87299221428","0","SUPPORT TO JLOS SECTOR 2009-10","2009-11-19","start-actual","2011-12-31","end-planned","Sweden","SWE","Uganda","UGA","510","General budget support","Completion","2009","2011","4495351.30481",""
"8729931394","1","ASPS/NAADS AGRICULTURE SECTOR BUDGET SUPPORT","2004-06-25","start-actual","2004-06-25","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","311","Agriculture","Completion","2004","2011","918488.303079","7958563.20118"
"8729938886","1","ASSISTANCE TO THE JUDICIARY SYSTEM","1999-01-02","start-actual","","end-planned","Denmark/DANIDA|Norway","NOR|DNK","Uganda","UGA","151","Government and civil society, general","Implementation","1995","2007","22823665.6178","28356671.4207"
"8729938919","1","LOCAL GOVERNMENT DEVELOPMENT PROGRAMME II","2003-11-12","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","151","Government and civil society, general","Implementation","2003","2005","3251373.82586","3125605.87403"
"8729931894","1","RAKAI DISTRICT DEVELOPMENT PROGRAMME","1996-02-27","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","151","Government and civil society, general","Completion","1996","2007","23390993.9421","15322789.9185"
"87299221851","0","AGRICULTURE SECTOR PROGRAMME SUPPORT - CREDIT","1998-09-22","start-actual","2000-12-31","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","151","Government and civil society, general","Completion","1998","2004","6233626.90378","1193235.62155"
"87299221870","1","AGRICULTURE SECTOR PROGRAM SUPPORT - FARMER ORGANISATIONS","1998-09-22","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","311","Agriculture","Completion","1998","2003","8420505.85061","6167984.29922"
"87299221869","1","AGRICULTURE SECTOR PROGRAM SUPPORT - HASP","1998-09-22","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","311","Agriculture","Completion","1998","2004","6642389.32335","2160260.1644"
"87299221871","1","AGRICULTURE SECTOR PROGRAM SUPPORT - LSRP/NARO","1998-09-22","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","311","Agriculture","Completion","1998","2004","7623419.13218","913730.10499"
"87299221937","0","NATIONAL SHELTER PROGRAM - MALUKU & AWINDIRI","1994-01-08","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","210","Transport and storage","Completion","1994","1995","658338.641131","516697.310229"
"87299221947","0","8 DISTRICTS ROAD NETWORK - LABOUR BASED","1998-12-10","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","210","Transport and storage","Completion","1998","2007","10727381.7094","10156219.4254"
"87299221949","1","8 DISTRICTS ROAD NETWORK - FEEDER ROADS","1998-12-10","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","210","Transport and storage","Completion","1998","2005","26988855.3367","15574226.0983"
"87299221963","0","SUPPORT TO HUMAN RESOURCE DEVELOPMENT - HSSP","","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","120","Health","Completion","1996","2002","2351346.73458","1381006.21901"
"87299221990","1","AGRICULTURE SECTOR PROGRAM SUPPORT - MOES","1998-09-22","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","311","Agriculture","Completion","1998","2004","12078929.51","3719300.7308"
"8729935607","0","SUPPORT TO SMALL TOWNS WATER AND SANITATION","2005-06-13","start-actual","2008-12-31","end-planned","Denmark/DANIDA|African Development Fund","DNK|DAC","Uganda","UGA","140","Water supply and sanitation","Completion","2002","2009","47841633.2061","46557214.7588"
"87299462498","1","THE PROJECT FOR IMPROVING AGRICULTURAL PRODUCTIVITY THROUGH PROMOTING ANIMAL TRACTION IN 5 DISTRICTS IN EASTERN UGANDA","2013-03-06","start-actual","","end-planned","Japan","JPN","Uganda","UGA","311","Agriculture","Implementation","2013","2013","122519.075233","117407.790955"
"87299463160","0","U-GROWTH PROJECT (RURAL TRANSPORT INFRASTRUCTURE)","2009-12-14","start-actual","2014-12-31","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","210","Transport and storage","Implementation","2009","2014","91153465.2379",""
"8729922367","0","BUDGET SUPPORT 2004/06","2004-12-15","start-actual","2007-06-30","end-planned","Ireland","IRL","Uganda","UGA","510","General budget support","Completion","2004","2007","108257599.468","99032410.3075"
"87299271407","0","PER & UTILITY SECTOR REFORM","2001-04-23","start-actual","2005-06-30","end-planned","United Kingdom|United Nations Development Programme","GBR|DAC","Uganda","UGA","151","Government and civil society, general","Completion","2001","2005","2380052.83557","2391164.22998"
"8729922751","0","LAW REFORM COMMISSION","1996-08-01","start-actual","2001-12-31","end-planned","United Kingdom|Austria","GBR|AUT","Uganda","UGA","151","Government and civil society, general","Completion","1996","2002","943731.825351","775913.357924"
"8729931960","0","STRENGTHEN INSTITUTIONAL GOVERNANCE","1995-12-31","start-actual","","end-planned","Ireland","IRL","Uganda","UGA","151","Government and civil society, general","Completion","1995","1997","133821.878983","129042.799888"
"8729921533","0","ISLAMIC UNIVERSITY IN UGANDA","2010-10-24","start-actual","2013-12-31","end-planned","Islamic Development Bank","DAC","Uganda","UGA","110","Education","Implementation","2010","2013","579087.070153",""
"8729924527","0","PIPELINE EXTENSION FEASIBILITY STUDY","","start-actual","","end-planned","Islamic Development Bank","DAC","Uganda","UGA","230","Energy generation and supply","Implementation","1997","1997","168329.169368",""
"872992546","0","EVIDENCE BASED DECISION MAKING","2010-11-26","start-actual","2014-09-30","end-planned","United Kingdom","GBR","Uganda","UGA","151","Government and civil society, general","Implementation","2010","2014","16499476.3163","1235204.8"
"8729931270","1","STRENGTHENING EVIDENCE BASED DECISION MAKING-PHASE II","2010-11-26","start-actual","2014-09-30","end-planned","United Kingdom","GBR","Uganda","UGA","151","Government and civil society, general","Implementation","2010","2014","16499476.3163",""
"8729935350","1","ADULT LITERACY(LITNET)","2004-01-02","start-actual","","end-planned","Ireland","IRL","Uganda","UGA","160","Other social infrastructure and services","Completion","2004","2005","148633.9128","73029.790506"
"87299351197","1","VISION TERUDO FOOD PROGRAMME","1996-03-22","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","1996","1999","420368.545118","404774.008341"
"87299381236","1","LAKE RESOURCE MANAGEMENT","1998-03-02","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","1998","2005","10579337.5809","8665983.97356"
"87299211240","1","PLAN FOR MODERNISATION OF AGRICULTURE 2000","2000-01-02","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","2000","2000","1878187.09664","1878187.09664"
"8729935397","0","WATER AND SANITATION FOR URBAN POOR","2003-02-03","start-actual","","end-planned","Germany","DEU","Uganda","UGA","140","Water supply and sanitation","Implementation","2003","2008","53140153.6524","29080864.3139"
"8729922410","1","HEALTH SECTOR STRATEGIC PLAN II","2005-11-21","start-actual","2010-12-31","end-planned","Belgium","BEL","Uganda","UGA","510","General budget support","Completion","2005","2011","24844979.8544","25794664.0605"
"87299381231","1","PROGRAMME AID GRANT 1999-2000","2000-02-08","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","2000","2000","30521145.48","27734034.8903"
"8729931590","0","COORDINATION OF MICRO SMALL ENTERPRISES & MICROFINANCE OUTREACH","2004-12-31","start-actual","2014-12-31","end-planned","Germany|Norway|European Union|International Fund for Agricultural Development","DEU|NOR|DAC","Uganda","UGA","151","Government and civil society, general","Implementation","2000","2014","29268633.5003","25374200.4612"
"87299381189","1","EMERGENCY BRIDGE STOCK SUPPLIES","1996-02-28","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","1996","1997","515035.003536","417577.045083"
"87299271287","1","EMERGENCY CHOLERA","1997-11-29","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","1997","2003","3857494.24514","3606261.68624"
"87299271211","1","YEAR 2000 COMPLIANCE EA","1997-12-15","start-actual","1999-12-31","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","1997","1999","922177.541517","383069.354953"
"87299271233","1","EMERGENCY MALARIA","1997-11-30","start-actual","","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","1997","2001","1408177.92221","1374559.68913"
